Target,Source,year,quantity
TRIPURA,UTTARAKHAND,2013,0.0
TRIPURA,UTTARAKHAND,2014,0.0
TRIPURA,UTTARAKHAND,2015,0.0
TRIPURA,UTTARAKHAND,2016,0.0
TRIPURA,UTTARAKHAND,2017,0.0
TRIPURA,UTTARAKHAND,2018,0.0
TRIPURA,UTTARAKHAND,2019,0.0
TRIPURA,UTTARAKHAND,2020,0.0
TRIPURA,WEST BENGAL,2010,0.0
TRIPURA,WEST BENGAL,2011,0.0
TRIPURA,WEST BENGAL,2012,0.0
TRIPURA,WEST BENGAL,2013,0.0
TRIPURA,WEST BENGAL,2014,0.0
TRIPURA,WEST BENGAL,2015,0.0
TRIPURA,WEST BENGAL,2016,0.0
TRIPURA,WEST BENGAL,2017,0.0
TRIPURA,WEST BENGAL,2018,0.0
TRIPURA,WEST BENGAL,2019,0.0
TRIPURA,WEST BENGAL,2020,0.0
UTTAR PRADESH,ANDAMAN & NICOBAR ISLANDS,2019,0.0
UTTAR PRADESH,ANDAMAN & NICOBAR ISLANDS,2020,0.0
UTTAR PRADESH,ANDHRA PRADESH,2010,0.0
UTTAR PRADESH,ANDHRA PRADESH,2011,0.0
UTTAR PRADESH,ANDHRA PRADESH,2012,0.0
UTTAR PRADESH,ANDHRA PRADESH,2013,0.0
UTTAR PRADESH,ANDHRA PRADESH,2014,0.0
UTTAR PRADESH,ANDHRA PRADESH,2015,0.0
UTTAR PRADESH,ANDHRA PRADESH,2016,0.0
UTTAR PRADESH,ANDHRA PRADESH,2017,0.0
UTTAR PRADESH,ANDHRA PRADESH,2019,0.0
UTTAR PRADESH,ANDHRA PRADESH,2020,0.0
UTTAR PRADESH,ARUNACHAL PRADESH,2010,0.0
UTTAR PRADESH,ARUNACHAL PRADESH,2011,0.0
UTTAR PRADESH,ARUNACHAL PRADESH,2012,0.0
UTTAR PRADESH,ARUNACHAL PRADESH,2013,0.0
UTTAR PRADESH,ARUNACHAL PRADESH,2014,0.0
UTTAR PRADESH,ARUNACHAL PRADESH,2015,0.0
UTTAR PRADESH,ARUNACHAL PRADESH,2016,0.0
UTTAR PRADESH,ARUNACHAL PRADESH,2017,0.0
UTTAR PRADESH,ARUNACHAL PRADESH,2018,0.0
UTTAR PRADESH,ARUNACHAL PRADESH,2019,0.0
UTTAR PRADESH,ARUNACHAL PRADESH,2020,0.0
UTTAR PRADESH,ASSAM,2010,0.0
UTTAR PRADESH,ASSAM,2011,0.0
UTTAR PRADESH,ASSAM,2012,0.0
UTTAR PRADESH,ASSAM,2013,0.0
UTTAR PRADESH,ASSAM,2014,0.0
UTTAR PRADESH,ASSAM,2015,0.0
UTTAR PRADESH,ASSAM,2016,0.0
UTTAR PRADESH,ASSAM,2017,0.0
UTTAR PRADESH,ASSAM,2018,0.0
UTTAR PRADESH,ASSAM,2019,0.0
UTTAR PRADESH,ASSAM,2020,0.0
UTTAR PRADESH,BIHAR,2010,0.0
UTTAR PRADESH,BIHAR,2011,0.0
UTTAR PRADESH,BIHAR,2012,0.0
UTTAR PRADESH,BIHAR,2013,0.0
UTTAR PRADESH,BIHAR,2014,0.0
UTTAR PRADESH,BIHAR,2015,0.0
UTTAR PRADESH,BIHAR,2016,0.0
UTTAR PRADESH,BIHAR,2017,0.0
UTTAR PRADESH,BIHAR,2018,0.0
UTTAR PRADESH,BIHAR,2019,0.0
UTTAR PRADESH,BIHAR,2020,0.0
UTTAR PRADESH,CHANDIGARH,2010,0.0
UTTAR PRADESH,CHANDIGARH,2011,0.0
UTTAR PRADESH,CHANDIGARH,2012,0.0
UTTAR PRADESH,CHANDIGARH,2013,0.0
UTTAR PRADESH,CHANDIGARH,2014,0.0
UTTAR PRADESH,CHANDIGARH,2015,0.0
UTTAR PRADESH,CHANDIGARH,2016,0.0
UTTAR PRADESH,CHANDIGARH,2017,0.0
UTTAR PRADESH,CHANDIGARH,2018,0.0
UTTAR PRADESH,CHANDIGARH,2019,0.0
UTTAR PRADESH,CHANDIGARH,2020,0.0
UTTAR PRADESH,CHATTISGARH,2010,0.0
UTTAR PRADESH,CHATTISGARH,2011,0.0
UTTAR PRADESH,CHATTISGARH,2012,0.0
UTTAR PRADESH,CHATTISGARH,2013,0.0
UTTAR PRADESH,CHATTISGARH,2014,0.0
UTTAR PRADESH,CHATTISGARH,2015,0.0
UTTAR PRADESH,CHATTISGARH,2016,0.0
UTTAR PRADESH,CHATTISGARH,2017,0.0
UTTAR PRADESH,CHATTISGARH,2018,0.0
UTTAR PRADESH,CHATTISGARH,2019,0.0
UTTAR PRADESH,CHATTISGARH,2020,0.0
UTTAR PRADESH,DADRA & NAGAR HAVELI,2019,0.0
UTTAR PRADESH,DADRA & NAGAR HAVELI,2020,0.0
UTTAR PRADESH,DAMAN & DIU,2018,0.0
UTTAR PRADESH,DAMAN & DIU,2019,0.0
UTTAR PRADESH,DAMAN & DIU,2020,0.0
UTTAR PRADESH,DELHI,2010,0.0
UTTAR PRADESH,DELHI,2011,0.0
UTTAR PRADESH,DELHI,2012,0.0
UTTAR PRADESH,DELHI,2013,0.0
UTTAR PRADESH,DELHI,2014,0.0
UTTAR PRADESH,DELHI,2015,0.0
UTTAR PRADESH,DELHI,2016,0.0
UTTAR PRADESH,DELHI,2017,0.0
UTTAR PRADESH,DELHI,2018,0.0
UTTAR PRADESH,DELHI,2019,0.0
UTTAR PRADESH,DELHI,2020,0.0
UTTAR PRADESH,GOA,2010,0.0
UTTAR PRADESH,GOA,2011,0.0
UTTAR PRADESH,GOA,2012,0.0
UTTAR PRADESH,GOA,2013,0.0
UTTAR PRADESH,GOA,2014,0.0
UTTAR PRADESH,GOA,2015,0.0
UTTAR PRADESH,GOA,2016,0.0
UTTAR PRADESH,GOA,2017,0.0
UTTAR PRADESH,GOA,2018,0.0
UTTAR PRADESH,GOA,2019,0.0
UTTAR PRADESH,GOA,2020,0.0
UTTAR PRADESH,GUJARAT,2010,0.0
UTTAR PRADESH,GUJARAT,2011,0.0
UTTAR PRADESH,GUJARAT,2012,0.0
UTTAR PRADESH,GUJARAT,2013,0.0
UTTAR PRADESH,GUJARAT,2014,0.0
UTTAR PRADESH,GUJARAT,2015,0.0
UTTAR PRADESH,GUJARAT,2016,0.0
UTTAR PRADESH,GUJARAT,2017,0.0
UTTAR PRADESH,GUJARAT,2018,0.0
UTTAR PRADESH,GUJARAT,2019,0.0
UTTAR PRADESH,GUJARAT,2020,0.0
UTTAR PRADESH,HARYANA,2010,0.0
UTTAR PRADESH,HARYANA,2011,0.0
UTTAR PRADESH,HARYANA,2012,0.0
UTTAR PRADESH,HARYANA,2013,0.0
UTTAR PRADESH,HARYANA,2014,0.0
UTTAR PRADESH,HARYANA,2015,0.0
UTTAR PRADESH,HARYANA,2016,0.0
UTTAR PRADESH,HARYANA,2017,0.0
UTTAR PRADESH,HARYANA,2018,0.0
UTTAR PRADESH,HARYANA,2019,0.0
UTTAR PRADESH,HARYANA,2020,0.0
UTTAR PRADESH,HIMACHAL PRADESH,2010,0.0
UTTAR PRADESH,HIMACHAL PRADESH,2011,0.0
UTTAR PRADESH,HIMACHAL PRADESH,2012,0.0
UTTAR PRADESH,HIMACHAL PRADESH,2013,0.0
UTTAR PRADESH,HIMACHAL PRADESH,2014,0.0
UTTAR PRADESH,HIMACHAL PRADESH,2015,0.0
UTTAR PRADESH,HIMACHAL PRADESH,2016,0.0
UTTAR PRADESH,HIMACHAL PRADESH,2017,0.0
UTTAR PRADESH,HIMACHAL PRADESH,2018,0.0
UTTAR PRADESH,HIMACHAL PRADESH,2019,0.0
UTTAR PRADESH,HIMACHAL PRADESH,2020,0.0
UTTAR PRADESH,JAMMU & KASHMIR,2010,0.0
UTTAR PRADESH,JAMMU & KASHMIR,2011,0.0
UTTAR PRADESH,JAMMU & KASHMIR,2012,0.0
UTTAR PRADESH,JAMMU & KASHMIR,2013,0.0
UTTAR PRADESH,JAMMU & KASHMIR,2014,0.0
UTTAR PRADESH,JAMMU & KASHMIR,2015,0.0
UTTAR PRADESH,JAMMU & KASHMIR,2016,0.0
UTTAR PRADESH,JAMMU & KASHMIR,2017,0.0
UTTAR PRADESH,JAMMU & KASHMIR,2018,0.0
UTTAR PRADESH,JAMMU & KASHMIR,2019,0.0
UTTAR PRADESH,JAMMU & KASHMIR,2020,0.0
UTTAR PRADESH,JHARKHAND,2010,0.0
UTTAR PRADESH,JHARKHAND,2011,0.0
UTTAR PRADESH,JHARKHAND,2012,0.0
UTTAR PRADESH,JHARKHAND,2013,0.0
UTTAR PRADESH,JHARKHAND,2014,0.0
UTTAR PRADESH,JHARKHAND,2015,0.0
UTTAR PRADESH,JHARKHAND,2016,0.0
UTTAR PRADESH,JHARKHAND,2017,0.0
UTTAR PRADESH,JHARKHAND,2018,0.0
UTTAR PRADESH,JHARKHAND,2019,0.0
UTTAR PRADESH,JHARKHAND,2020,0.0
UTTAR PRADESH,KARNATAKA,2010,0.0
UTTAR PRADESH,KARNATAKA,2011,0.0
UTTAR PRADESH,KARNATAKA,2012,0.0
UTTAR PRADESH,KARNATAKA,2013,0.0
UTTAR PRADESH,KARNATAKA,2014,0.0
UTTAR PRADESH,KARNATAKA,2015,0.0
UTTAR PRADESH,KARNATAKA,2016,0.0
UTTAR PRADESH,KARNATAKA,2017,0.0
UTTAR PRADESH,KARNATAKA,2018,0.0
UTTAR PRADESH,KARNATAKA,2019,0.0
UTTAR PRADESH,KARNATAKA,2020,0.0
UTTAR PRADESH,KERALA,2010,0.0
UTTAR PRADESH,KERALA,2011,0.0
UTTAR PRADESH,KERALA,2012,0.0
UTTAR PRADESH,KERALA,2013,0.0
UTTAR PRADESH,KERALA,2014,0.0
UTTAR PRADESH,KERALA,2015,0.0
UTTAR PRADESH,KERALA,2016,0.0
UTTAR PRADESH,KERALA,2017,0.0
UTTAR PRADESH,KERALA,2018,0.0
UTTAR PRADESH,KERALA,2019,0.0
UTTAR PRADESH,KERALA,2020,0.0
UTTAR PRADESH,LAKSHADEEP,2019,0.0
UTTAR PRADESH,LAKSHADEEP,2020,0.0
UTTAR PRADESH,MADHYA PRADESH,2010,132750.0
UTTAR PRADESH,MADHYA PRADESH,2011,0.0
UTTAR PRADESH,MADHYA PRADESH,2012,0.0
UTTAR PRADESH,MADHYA PRADESH,2013,0.0
UTTAR PRADESH,MADHYA PRADESH,2014,0.0
UTTAR PRADESH,MADHYA PRADESH,2015,0.0
UTTAR PRADESH,MADHYA PRADESH,2016,0.0
UTTAR PRADESH,MADHYA PRADESH,2017,0.0
UTTAR PRADESH,MADHYA PRADESH,2018,0.0
UTTAR PRADESH,MADHYA PRADESH,2019,0.0
UTTAR PRADESH,MADHYA PRADESH,2020,0.0
UTTAR PRADESH,MAHARASHTRA,2010,0.0
UTTAR PRADESH,MAHARASHTRA,2011,0.0
UTTAR PRADESH,MAHARASHTRA,2012,0.0
UTTAR PRADESH,MAHARASHTRA,2013,0.0
UTTAR PRADESH,MAHARASHTRA,2014,26520.0
UTTAR PRADESH,MAHARASHTRA,2015,0.0
UTTAR PRADESH,MAHARASHTRA,2016,0.0
UTTAR PRADESH,MAHARASHTRA,2017,0.0
UTTAR PRADESH,MAHARASHTRA,2018,0.0
UTTAR PRADESH,MAHARASHTRA,2019,0.0
UTTAR PRADESH,MAHARASHTRA,2020,0.0
UTTAR PRADESH,MANIPUR,2010,0.0
UTTAR PRADESH,MANIPUR,2011,0.0
UTTAR PRADESH,MANIPUR,2012,0.0
UTTAR PRADESH,MANIPUR,2013,0.0
UTTAR PRADESH,MANIPUR,2014,0.0
UTTAR PRADESH,MANIPUR,2015,0.0
UTTAR PRADESH,MANIPUR,2016,0.0
UTTAR PRADESH,MANIPUR,2017,0.0
UTTAR PRADESH,MANIPUR,2018,0.0
UTTAR PRADESH,MANIPUR,2019,0.0
UTTAR PRADESH,MANIPUR,2020,0.0
UTTAR PRADESH,MEGHALAYA,2010,0.0
UTTAR PRADESH,MEGHALAYA,2011,0.0
UTTAR PRADESH,MEGHALAYA,2012,0.0
UTTAR PRADESH,MEGHALAYA,2013,0.0
UTTAR PRADESH,MEGHALAYA,2014,0.0
UTTAR PRADESH,MEGHALAYA,2015,0.0
UTTAR PRADESH,MEGHALAYA,2016,0.0
UTTAR PRADESH,MEGHALAYA,2017,0.0
UTTAR PRADESH,MEGHALAYA,2018,0.0
UTTAR PRADESH,MEGHALAYA,2019,0.0
UTTAR PRADESH,MEGHALAYA,2020,0.0
UTTAR PRADESH,MIZORAM,2010,0.0
UTTAR PRADESH,MIZORAM,2011,0.0
UTTAR PRADESH,MIZORAM,2012,0.0
UTTAR PRADESH,MIZORAM,2013,0.0
UTTAR PRADESH,MIZORAM,2014,0.0
UTTAR PRADESH,MIZORAM,2015,0.0
UTTAR PRADESH,MIZORAM,2016,0.0
UTTAR PRADESH,MIZORAM,2017,0.0
UTTAR PRADESH,MIZORAM,2018,0.0
UTTAR PRADESH,MIZORAM,2019,0.0
UTTAR PRADESH,MIZORAM,2020,0.0
UTTAR PRADESH,NAGALAND,2010,0.0
UTTAR PRADESH,NAGALAND,2011,0.0
UTTAR PRADESH,NAGALAND,2012,0.0
UTTAR PRADESH,NAGALAND,2013,0.0
UTTAR PRADESH,NAGALAND,2014,0.0
UTTAR PRADESH,NAGALAND,2015,0.0
UTTAR PRADESH,NAGALAND,2016,0.0
UTTAR PRADESH,NAGALAND,2017,0.0
UTTAR PRADESH,NAGALAND,2018,0.0
UTTAR PRADESH,NAGALAND,2019,0.0
UTTAR PRADESH,NAGALAND,2020,0.0
UTTAR PRADESH,ODISHA,2010,0.0
UTTAR PRADESH,ODISHA,2011,0.0
UTTAR PRADESH,ODISHA,2012,0.0
UTTAR PRADESH,ODISHA,2013,0.0
UTTAR PRADESH,ODISHA,2014,0.0
UTTAR PRADESH,ODISHA,2015,0.0
UTTAR PRADESH,ODISHA,2016,0.0
UTTAR PRADESH,ODISHA,2017,0.0
UTTAR PRADESH,ODISHA,2018,0.0
UTTAR PRADESH,ODISHA,2019,0.0
UTTAR PRADESH,ODISHA,2020,0.0
UTTAR PRADESH,PUDUCHERRY,2010,0.0
UTTAR PRADESH,PUDUCHERRY,2011,0.0
UTTAR PRADESH,PUDUCHERRY,2012,0.0
UTTAR PRADESH,PUDUCHERRY,2013,0.0
UTTAR PRADESH,PUDUCHERRY,2014,0.0
UTTAR PRADESH,PUDUCHERRY,2015,0.0
UTTAR PRADESH,PUDUCHERRY,2016,0.0
UTTAR PRADESH,PUDUCHERRY,2017,0.0
UTTAR PRADESH,PUDUCHERRY,2018,0.0
UTTAR PRADESH,PUDUCHERRY,2019,0.0
UTTAR PRADESH,PUDUCHERRY,2020,0.0
UTTAR PRADESH,PUNJAB,2010,0.0
UTTAR PRADESH,PUNJAB,2011,0.0
UTTAR PRADESH,PUNJAB,2012,0.0
UTTAR PRADESH,PUNJAB,2013,0.0
UTTAR PRADESH,PUNJAB,2014,0.0
UTTAR PRADESH,PUNJAB,2015,0.0
UTTAR PRADESH,PUNJAB,2016,0.0
UTTAR PRADESH,PUNJAB,2017,0.0
UTTAR PRADESH,PUNJAB,2018,0.0
UTTAR PRADESH,PUNJAB,2019,0.0
UTTAR PRADESH,PUNJAB,2020,0.0
UTTAR PRADESH,RAJASHTHAN,2010,0.0
UTTAR PRADESH,RAJASHTHAN,2011,0.0
UTTAR PRADESH,RAJASHTHAN,2012,0.0
UTTAR PRADESH,RAJASHTHAN,2013,0.0
UTTAR PRADESH,RAJASHTHAN,2014,0.0
UTTAR PRADESH,RAJASHTHAN,2015,0.0
UTTAR PRADESH,RAJASHTHAN,2016,0.0
UTTAR PRADESH,RAJASHTHAN,2017,0.0
UTTAR PRADESH,RAJASHTHAN,2018,0.0
UTTAR PRADESH,RAJASHTHAN,2019,0.0
UTTAR PRADESH,RAJASHTHAN,2020,0.0
UTTAR PRADESH,SIKKIM,2019,0.0
UTTAR PRADESH,SIKKIM,2020,0.0
UTTAR PRADESH,TAMIL NADU,2010,0.0
UTTAR PRADESH,TAMIL NADU,2011,0.0
UTTAR PRADESH,TAMIL NADU,2012,0.0
UTTAR PRADESH,TAMIL NADU,2013,0.0
UTTAR PRADESH,TAMIL NADU,2014,0.0
UTTAR PRADESH,TAMIL NADU,2015,0.0
UTTAR PRADESH,TAMIL NADU,2016,0.0
UTTAR PRADESH,TAMIL NADU,2017,0.0
UTTAR PRADESH,TAMIL NADU,2018,0.0
UTTAR PRADESH,TAMIL NADU,2019,0.0
UTTAR PRADESH,TAMIL NADU,2020,0.0
UTTAR PRADESH,TELANGANA,2018,0.0
UTTAR PRADESH,TELANGANA,2019,0.0
UTTAR PRADESH,TELANGANA,2020,0.0
UTTAR PRADESH,TRIPURA,2010,0.0
UTTAR PRADESH,TRIPURA,2011,0.0
UTTAR PRADESH,TRIPURA,2012,0.0
UTTAR PRADESH,TRIPURA,2013,0.0
UTTAR PRADESH,TRIPURA,2014,0.0
UTTAR PRADESH,TRIPURA,2015,0.0
UTTAR PRADESH,TRIPURA,2016,0.0
UTTAR PRADESH,TRIPURA,2017,0.0
UTTAR PRADESH,TRIPURA,2018,0.0
UTTAR PRADESH,TRIPURA,2019,0.0
UTTAR PRADESH,TRIPURA,2020,0.0
UTTAR PRADESH,UTTAR PRADESH,2010,0.0
UTTAR PRADESH,UTTAR PRADESH,2011,0.0
UTTAR PRADESH,UTTAR PRADESH,2012,0.0
UTTAR PRADESH,UTTAR PRADESH,2013,0.0
UTTAR PRADESH,UTTAR PRADESH,2014,0.0
UTTAR PRADESH,UTTAR PRADESH,2015,0.0
UTTAR PRADESH,UTTAR PRADESH,2016,0.0
UTTAR PRADESH,UTTAR PRADESH,2017,0.0
UTTAR PRADESH,UTTAR PRADESH,2018,0.0
UTTAR PRADESH,UTTAR PRADESH,2019,0.0
UTTAR PRADESH,UTTAR PRADESH,2020,0.0
UTTAR PRADESH,UTTARAKHAND,2010,0.0
UTTAR PRADESH,UTTARAKHAND,2011,0.0
UTTAR PRADESH,UTTARAKHAND,2012,0.0
UTTAR PRADESH,UTTARAKHAND,2013,0.0
UTTAR PRADESH,UTTARAKHAND,2014,0.0
UTTAR PRADESH,UTTARAKHAND,2015,0.0
UTTAR PRADESH,UTTARAKHAND,2016,0.0
UTTAR PRADESH,UTTARAKHAND,2017,0.0
UTTAR PRADESH,UTTARAKHAND,2018,0.0
UTTAR PRADESH,UTTARAKHAND,2019,0.0
UTTAR PRADESH,UTTARAKHAND,2020,0.0
UTTAR PRADESH,WEST BENGAL,2010,0.0
UTTAR PRADESH,WEST BENGAL,2011,0.0
UTTAR PRADESH,WEST BENGAL,2012,0.0
UTTAR PRADESH,WEST BENGAL,2013,0.0
UTTAR PRADESH,WEST BENGAL,2014,0.0
UTTAR PRADESH,WEST BENGAL,2015,0.0
UTTAR PRADESH,WEST BENGAL,2016,0.0
UTTAR PRADESH,WEST BENGAL,2017,0.0
UTTAR PRADESH,WEST BENGAL,2018,0.0
UTTAR PRADESH,WEST BENGAL,2019,0.0
UTTAR PRADESH,WEST BENGAL,2020,0.0
UTTARAKHAND,ANDAMAN & NICOBAR ISLANDS,2019,0.0
UTTARAKHAND,ANDAMAN & NICOBAR ISLANDS,2020,0.0
UTTARAKHAND,ANDHRA PRADESH,2010,0.0
UTTARAKHAND,ANDHRA PRADESH,2011,0.0
UTTARAKHAND,ANDHRA PRADESH,2012,0.0
UTTARAKHAND,ANDHRA PRADESH,2013,0.0
UTTARAKHAND,ANDHRA PRADESH,2014,0.0
UTTARAKHAND,ANDHRA PRADESH,2015,0.0
UTTARAKHAND,ANDHRA PRADESH,2016,0.0
UTTARAKHAND,ANDHRA PRADESH,2017,0.0
UTTARAKHAND,ANDHRA PRADESH,2019,0.0
UTTARAKHAND,ANDHRA PRADESH,2020,0.0
UTTARAKHAND,ARUNACHAL PRADESH,2010,0.0
UTTARAKHAND,ARUNACHAL PRADESH,2011,0.0
UTTARAKHAND,ARUNACHAL PRADESH,2012,0.0
UTTARAKHAND,ARUNACHAL PRADESH,2013,0.0
UTTARAKHAND,ARUNACHAL PRADESH,2014,0.0
UTTARAKHAND,ARUNACHAL PRADESH,2015,0.0
UTTARAKHAND,ARUNACHAL PRADESH,2016,0.0
UTTARAKHAND,ARUNACHAL PRADESH,2017,0.0
UTTARAKHAND,ARUNACHAL PRADESH,2018,0.0
UTTARAKHAND,ARUNACHAL PRADESH,2019,0.0
UTTARAKHAND,ARUNACHAL PRADESH,2020,0.0
UTTARAKHAND,ASSAM,2010,0.0
UTTARAKHAND,ASSAM,2011,0.0
UTTARAKHAND,ASSAM,2012,0.0
UTTARAKHAND,ASSAM,2013,0.0
UTTARAKHAND,ASSAM,2014,0.0
UTTARAKHAND,ASSAM,2015,0.0
UTTARAKHAND,ASSAM,2016,0.0
UTTARAKHAND,ASSAM,2017,0.0
UTTARAKHAND,ASSAM,2018,0.0
UTTARAKHAND,ASSAM,2019,0.0
UTTARAKHAND,ASSAM,2020,0.0
UTTARAKHAND,BIHAR,2010,0.0
UTTARAKHAND,BIHAR,2011,0.0
UTTARAKHAND,BIHAR,2012,0.0
UTTARAKHAND,BIHAR,2013,0.0
UTTARAKHAND,BIHAR,2014,0.0
UTTARAKHAND,BIHAR,2015,0.0
UTTARAKHAND,BIHAR,2016,0.0
UTTARAKHAND,BIHAR,2017,0.0
UTTARAKHAND,BIHAR,2018,0.0
UTTARAKHAND,BIHAR,2019,0.0
UTTARAKHAND,BIHAR,2020,0.0
UTTARAKHAND,CHANDIGARH,2010,0.0
UTTARAKHAND,CHANDIGARH,2011,0.0
UTTARAKHAND,CHANDIGARH,2012,0.0
UTTARAKHAND,CHANDIGARH,2013,0.0
UTTARAKHAND,CHANDIGARH,2014,0.0
UTTARAKHAND,CHANDIGARH,2015,0.0
UTTARAKHAND,CHANDIGARH,2016,0.0
UTTARAKHAND,CHANDIGARH,2017,0.0
UTTARAKHAND,CHANDIGARH,2018,0.0
UTTARAKHAND,CHANDIGARH,2019,0.0
UTTARAKHAND,CHANDIGARH,2020,0.0
UTTARAKHAND,CHATTISGARH,2010,0.0
UTTARAKHAND,CHATTISGARH,2011,0.0
UTTARAKHAND,CHATTISGARH,2012,0.0
UTTARAKHAND,CHATTISGARH,2013,0.0
UTTARAKHAND,CHATTISGARH,2014,0.0
UTTARAKHAND,CHATTISGARH,2015,0.0
UTTARAKHAND,CHATTISGARH,2016,0.0
UTTARAKHAND,CHATTISGARH,2017,0.0
UTTARAKHAND,CHATTISGARH,2018,0.0
UTTARAKHAND,CHATTISGARH,2019,0.0
UTTARAKHAND,CHATTISGARH,2020,0.0
UTTARAKHAND,DADRA & NAGAR HAVELI,2019,0.0
UTTARAKHAND,DADRA & NAGAR HAVELI,2020,0.0
UTTARAKHAND,DAMAN & DIU,2018,0.0
UTTARAKHAND,DAMAN & DIU,2019,0.0
UTTARAKHAND,DAMAN & DIU,2020,0.0
UTTARAKHAND,DELHI,2010,0.0
UTTARAKHAND,DELHI,2011,0.0
UTTARAKHAND,DELHI,2012,0.0
UTTARAKHAND,DELHI,2013,0.0
UTTARAKHAND,DELHI,2014,0.0
UTTARAKHAND,DELHI,2015,0.0
UTTARAKHAND,DELHI,2016,0.0
UTTARAKHAND,DELHI,2017,0.0
UTTARAKHAND,DELHI,2018,0.0
UTTARAKHAND,DELHI,2019,0.0
UTTARAKHAND,DELHI,2020,0.0
UTTARAKHAND,GOA,2010,0.0
UTTARAKHAND,GOA,2011,0.0
UTTARAKHAND,GOA,2012,0.0
UTTARAKHAND,GOA,2013,0.0
UTTARAKHAND,GOA,2014,0.0
UTTARAKHAND,GOA,2015,0.0
UTTARAKHAND,GOA,2016,0.0
UTTARAKHAND,GOA,2017,0.0
UTTARAKHAND,GOA,2018,0.0
UTTARAKHAND,GOA,2019,0.0
UTTARAKHAND,GOA,2020,0.0
UTTARAKHAND,GUJARAT,2010,0.0
UTTARAKHAND,GUJARAT,2011,0.0
UTTARAKHAND,GUJARAT,2012,0.0
UTTARAKHAND,GUJARAT,2013,0.0
UTTARAKHAND,GUJARAT,2014,0.0
UTTARAKHAND,GUJARAT,2015,0.0
UTTARAKHAND,GUJARAT,2016,0.0
UTTARAKHAND,GUJARAT,2017,0.0
UTTARAKHAND,GUJARAT,2018,0.0
UTTARAKHAND,GUJARAT,2019,0.0
UTTARAKHAND,GUJARAT,2020,0.0
UTTARAKHAND,HARYANA,2010,0.0
UTTARAKHAND,HARYANA,2011,0.0
UTTARAKHAND,HARYANA,2012,0.0
UTTARAKHAND,HARYANA,2013,0.0
UTTARAKHAND,HARYANA,2014,0.0
UTTARAKHAND,HARYANA,2015,0.0
UTTARAKHAND,HARYANA,2016,0.0
UTTARAKHAND,HARYANA,2017,0.0
UTTARAKHAND,HARYANA,2018,0.0
UTTARAKHAND,HARYANA,2019,0.0
UTTARAKHAND,HARYANA,2020,0.0
UTTARAKHAND,HIMACHAL PRADESH,2010,0.0
UTTARAKHAND,HIMACHAL PRADESH,2011,0.0
UTTARAKHAND,HIMACHAL PRADESH,2012,0.0
UTTARAKHAND,HIMACHAL PRADESH,2013,0.0
UTTARAKHAND,HIMACHAL PRADESH,2014,0.0
UTTARAKHAND,HIMACHAL PRADESH,2015,0.0
UTTARAKHAND,HIMACHAL PRADESH,2016,0.0
UTTARAKHAND,HIMACHAL PRADESH,2017,0.0
UTTARAKHAND,HIMACHAL PRADESH,2018,0.0
UTTARAKHAND,HIMACHAL PRADESH,2019,0.0
UTTARAKHAND,HIMACHAL PRADESH,2020,0.0
UTTARAKHAND,JAMMU & KASHMIR,2010,0.0
UTTARAKHAND,JAMMU & KASHMIR,2011,0.0
UTTARAKHAND,JAMMU & KASHMIR,2012,0.0
UTTARAKHAND,JAMMU & KASHMIR,2013,0.0
UTTARAKHAND,JAMMU & KASHMIR,2014,0.0
UTTARAKHAND,JAMMU & KASHMIR,2015,0.0
UTTARAKHAND,JAMMU & KASHMIR,2016,0.0
UTTARAKHAND,JAMMU & KASHMIR,2017,0.0
UTTARAKHAND,JAMMU & KASHMIR,2018,0.0
UTTARAKHAND,JAMMU & KASHMIR,2019,0.0
UTTARAKHAND,JAMMU & KASHMIR,2020,0.0
UTTARAKHAND,JHARKHAND,2010,0.0
UTTARAKHAND,JHARKHAND,2011,0.0
UTTARAKHAND,JHARKHAND,2012,0.0
UTTARAKHAND,JHARKHAND,2013,0.0
UTTARAKHAND,JHARKHAND,2014,0.0
UTTARAKHAND,JHARKHAND,2015,0.0
UTTARAKHAND,JHARKHAND,2016,0.0
UTTARAKHAND,JHARKHAND,2017,0.0
UTTARAKHAND,JHARKHAND,2018,0.0
UTTARAKHAND,JHARKHAND,2019,0.0
UTTARAKHAND,JHARKHAND,2020,0.0
UTTARAKHAND,KARNATAKA,2010,0.0
UTTARAKHAND,KARNATAKA,2011,0.0
UTTARAKHAND,KARNATAKA,2012,0.0
UTTARAKHAND,KARNATAKA,2013,0.0
UTTARAKHAND,KARNATAKA,2014,0.0
UTTARAKHAND,KARNATAKA,2015,0.0
UTTARAKHAND,KARNATAKA,2016,0.0
UTTARAKHAND,KARNATAKA,2017,0.0
UTTARAKHAND,KARNATAKA,2018,0.0
UTTARAKHAND,KARNATAKA,2019,0.0
UTTARAKHAND,KARNATAKA,2020,0.0
UTTARAKHAND,KERALA,2010,0.0
UTTARAKHAND,KERALA,2011,0.0
UTTARAKHAND,KERALA,2012,0.0
UTTARAKHAND,KERALA,2013,0.0
UTTARAKHAND,KERALA,2014,0.0
UTTARAKHAND,KERALA,2015,0.0
UTTARAKHAND,KERALA,2016,0.0
UTTARAKHAND,KERALA,2017,0.0
UTTARAKHAND,KERALA,2018,0.0
UTTARAKHAND,KERALA,2019,0.0
UTTARAKHAND,KERALA,2020,0.0
UTTARAKHAND,LAKSHADEEP,2019,0.0
